,0
24400,差评 活动 零点 下单 结第天 白天 降价 非常 发烫 不好 开放 半时 视频 温 达 十 推荐
24401,真的 垃圾 买 几天 直 没用 第天 安装 开 桌面 死 全 无法 操作
24402,宝贝 收 垃圾 开慢 质量 不好 价位 不值 卖家 描述 全 不致 真的 喜欢 全 没有 超出 期望值 发货 非常 慢 物流 公司 服务 态 不好 送 很慢 非常 满意 次 购物
24403,双十 买 货后 直 出差 月份 结有 质量 问题 有别 明显 块 系 客服 说 天 退换 期只 维修 真是太 失望 质量 保障 选择 官方 店 却是 这种 结 质量 全没 保障 差评
24404,之间 徘徊 久 可靠 结收 签收 客服 打开 看看 纸尿裤 箱子 打开 看原 箱子 破损 非常 箱子 破损 事先 知道 摔 结弄个 超 纸尿裤 箱子 装上去 欺骗 客户 还 没 签收 显示 评价 子 产品 纸尿裤 任意 摔 服务 买 知道 没有 第次 骗
24405,收时 包装盒 烂 拆开 看 源 适配 胶袋 没有 包装 主 胶袋 皱巴巴 不接源 情况 下开 池点 没有 怀疑 退货 发给 极 失望 颗星 毕竟 送货
24406,非常 失望 半个 月 问题 客服 清楚 解决 突然 次 白次 黑 失望
24407,真的 无语 条缝 问题 换 次货 结 换回来 问题 品控 差 激活 换货 当初 买 急用 激活 都 现在 换来换去 浪费 时间 难道 时间 不值钱 问题 全 没有 解决 失望 多话 过来 好好 原因 还 配合 现在 真的 生气
24408,太差 买回来 多星期 没 开封 开封 源直 显示 无法 充 客服 找 技术 技术 都 回复 在线 垃圾 无法 言语 容 垃圾 这辈子 都 买 质量 差 服务 更差
24409,差差 差 真的 差 拍 踩 雷 伤心 绝望 激活 肯定 退货 开 分钟 烫 键盘 都 烫 说 假话 人生 竟然 失败
24410,从收 问题 黑 闪 根 没有 办法 正常 耽误 孩子 上课 系过 两次 售后服务 未 解决 点击 退货 结的 结是 检测 没 问题 原路 寄回 请问 设置 找个 退货 退换 任由 改来改去 消费者 还 有何意义 还 点击 收货 解决问题 简直
24411,没有 包 鼠标 保膜 没有 真是 抠家 发 旧 没有 点 连接 两天 第天 没法 问题
24412,费 半天 劲儿 最终 选择 绿 收 货物 发 客户 还 耐心 解释 说 绿 很淡 很淡 那种 元 买 裸 鼠标垫 鼠标 包 擦拭 物品 都 没有
24413,垃圾 慢得 死 还 没有 家里 旧 真的 可笑 看 视频 片 竟然 垃圾
24414,不个 月 开不开 系 客服 说 硬件 问题 垃圾 还 没个 月 硬件 问题 买过 最 垃圾
24415,激活 都 搞不定 知道 这底 鬼 无力 吐槽 方法 立即 花 久 时间 最版 说 卸载 再重 安装 知道 没 时间 瞎搞 说真的
24416,真的 真的 垃圾 打字 都 卡 点击 卡 真是 垃圾 风扇 声音 还 打字 真的 忍受 办公
24417,模糊 口太低 不好 凑合 点 不气 买个 鼠标 包 太抠
24418,超级 慢 卡 天 千万别 开 开 网 激活 退 买 慎重 下手 后悔 背 子 客服 怀疑 人生 显示 颜 正典 发 利害 没有 看 般 简约
24419,拿手 第天 激活 白 正常 办公 没法 问 客服 客服 系统 复制 回复 说天 无 退换货 没 做 解说 太差 第次 买 最后 次 买
24420,差评 差 评差 评头 回 差评 选 送 鼠标 套餐 鼠标 没有 送 问 客服 送 鼠标 答复 却是 知道 情况 官方 售后 打话 说 离谱 说 买 区域 鼠标 赠送 毕 看 买 型号 送 鼠标 难道 标题 吸引 客户 购买 最后 还要 支付 费去 买个 鼠标 真是 好样 佩服
24421,块钱 买 次品 太差 每次 开 都 蓝 蓝 实在 无语 排风 口 声音 影响 心情 真不知道 哪来 好评 买西 没有 差评 实在 无法忍受 太 影响 心情
24422,刚拿上 条 黑 线 清晰 不好 激活 系统 退 只换 真当 误事 正常 买天 来回 换货 还 知道 几天 早 知道 上网 真 后悔 颗星 都 星星 人员 建议 这家 店买
24423,买 半个 月 充 进去 问 客户 说 硬盘 需要 刷 下载 件 问 都 下载 垃圾 中 垃圾 再也不会 买 品牌
24424,太 垃圾 买回来 几天 卡 卡 现在 卡 还 发烫 垃圾 西 颗星 都 建议 家别 买 耗量 没
24425,很差 买个 没有 空壳 鼠标 键盘 垫 包都 没有 花 多钱 买个 送 包装 印象 极差 推荐 身边 朋友 买 商店 下载 件 时 点击 获取 没有 关闭 再点 进去 获取 没 件 非 浏览 官网 下载 问题 很烦 咨询 解决不了 样子 声音 直在 吱吱响 很差 慢
24426,看起来 塑料 白 懂 风扇 声音 不天 降 块 太坑 着急 网 必退
24427,买 问题 看 视频 段时间 死 开温 偶 死 报修 后换 主板 没 声音 现在 还 没 解决 满意
24428,我星 都 买 品牌 品质 保证 结才 月 光标 区 坏 动 都 平放 光标 不停 抖动 型 好看 还 闹心 客服 系 告诉 找 厂家 售后 厂家 售后 直没人 听话 天天 看着 破
24429,没法 做出 好评 看 直播 时 下单 说 送礼 包 里面 鼠标 身 孩子 学习 着急 收后 毛病 都 解 换个 过去 我解 都 月 过去 礼包 还 没 发货 每次 咨询 客服 都 问题 重再 阐述 遍 客服 回答 着急 客服 说 都 默认 回复 试问 发货 月
24430,颗星 都 买 月 网页 打不开 找 售后 售后 系 售后 气死 第次 买 类似 产品 我家 空调 平板 全是 买 都 没有 问题 买 问题 还 次 蓝 差劲 上当受骗 此次
24431,差评 贼 垃圾 声音 要死 辣鸡用 月 死 买 最差 次 稍带 点件 跑不动
24432,店家 实在 裸 买 还 买 耳 别滴 设备 真是 裸 海上 信号 不好 段时间 过来 发个 情况 先给 差评
24433,丑 没得 买回来 激活 系统 时 输入 系统 竟然 不用 强制 关 重启 遍 桌面 标 字体 件 内部 字体 糊 批 鼠标 触摸板 键盘 手感 渣出 天际 后悔 买 自用 姐夫 买 荣耀 我姐 买 原 老牌 专业 强 点 没 还 品牌 推荐 推荐
24434,实在 差 点 建议 买 不喜 勿 喷 买回来 边框 面板 脱胶 缝隙 拿手 开 还好 现在 卡死 重启 都 花 半天 无 语
24435,设计 不合 造成 显示 挡住 口 实测 没 开序 看半时 视频 造成 键盘 烫手 影响 显示 寿命 几天 没空 试 几天 问 客服 拖 过去 拖 过去 过天 退货 没法 咨询 客服 问题 解决 换购 型号 没 回信 真是 提醒 周边 沾 牌子
24436,买 用来 学习 没 学成 气 半死 根用 死 买回来 次 每次 超过 两个 时 每次 都 死 结束 真的 建议 买
24437,键盘 按键 黑点 做工 差 过中 有流 滋滋 声音 很烦 最 无法 激活 系 官方 客服 会儿 找 会儿 说 找 技术支持 系 客服 邮件 发 两个 链接 下载安装 没有 激活 服务 非常 差 浪费 用户 时间 年 最差 购物 体验 没有 申请 退货 丑爆 中 有流 滋滋 声音
24438,极差 噪音 还 拿货 看上 划痕 系 客服 没 回答 疫情 期间 工作 需要 懒得 退货 售后服务 难怪会 走 倒闭 边缘 如有 营 看 自我 反思
24439,别差 件 下载 两个 烫 使用率 出风口 下边 导致 键盘 跟着 发 风扇 声音 适合 做做 表格
24440,非常 差 风扇 声音 文档 件 发 般般 打开 转轴 问题 两只手 打开 反人 设计 航母 非常 宽 慎买
24441,第次 差评 针对 买 这款 目的 做 财务 系统 自带 件 因不装 财务 件 改装 专业版 试 版 都 兼容 不停 重启 死 客服 话 都 解决不了 问题 非常 郁闷 花 买 装 家庭版 都 兼容 不装 劝要 买 慎重 前车之鉴 太 失望
24442,买 星期 黑 自动 关 半个 月 这种 情况 找 客服 需要 留言 提供 型号 内容 没有 直接 解决问题 系人
24443,刚买 几天 死 不用 换 换 货结 根开 连接 源充 长时间 开 开 体验 极差
24444,般般
24445,挺差 还
24446,差 好看
24447,还 没 回来 评价
24448,还
24449,产品 还 没用 知道 样子
24450,还 很差
24451,还 清晰 杂音
24452,般 挺 好般
24453,舒服 颜值 非常 高
24454,质量 直 不错 永远 惊艳
24455,不给力 说 比较 糟
24456,卡 还
24457,比较 差 客服 态 耐心
24458,刚买 卡 激活
24459,还
24460,还 不错 知道 用起 有没有 障碍
24461,哥 服务 态 差
24462,刚开 键盘 发 知道 问题
24463,目前 满意
24464,真的 超级 烫 超级 炒鸡 烫
24465,买 降价 还 价格 保护
24466,刚买 降价 还 不错
24467,还 客服 服务 不太 满意
24468,正在 体验 中 物流 相当 给力 上午 下单 晚上
24469,挺 好看 太抠 都 送
24470,非常 差 还般
24471,差般 不错
24472,还 不错 不好 客服 挺
24473,般般 网 都 整体 都 般般
24474,画质 有点 低较 还
24475,开半时 煎蛋 直 都 超
24476,差挺 挺
24477,价比 还 不错 有点 捉急 键盘 左侧 区域 发
24478,还 有点 重 简洁 方
24479,初使 阶段 待定
24480,
24481,挺不错 中等 挺差 点
24482,不错
24483,很卡
24484,返换
24485,还 不错
24486,卡
24487,还 般般 好看
24488,超多 毛病
24489,耗
24490,感觉 还
24491,都 蓝 真是 烦 建议 购买
24492,般
24493,很差 平均 都 还 不错 挺
24494,换 初步 看 没有 问题 看看
24495,都 挺
24496,发烫
24497,很频 清晰 差点
24498,感觉 还 差强人意
24499,还 差强人意 漂亮 满意
24500,没有 里面 直在 响声 还别
24501,整体 来说 耗太多 百分百 时用
24502,挺 般般 般般
24503,挺 般 键盘 都
24504,慢 般 好看
24505,不太好 还 我要 绿 发给 银
24506,物流 倒 挺 说价 保天 天 天 立马 降 真 准时 买 现在 过天 也许 还会降
24507,还 不错 般般 还 没
24508,般 适合 日常 办公 娱乐 游戏 专业 件 不佳
24509,包装 配送 非常 但力 不好 玩会 超级
24510,样老旧
24511,这种 问题 没有 这种 状态
24512,还 不错 续航 没有 时 客服 太 官方 服务 态 有待 提高
24513,差 差 还 般般
24514,般 还 烫手 好好 无
24515,挺 直 试用 半个 多时 挺 符合 心目 中
24516,凑活 还 超级
24517,会儿 确实 有点 反正 办公 再察下 追加 评价 物流 确实 手动 点赞 非常 利落
24518,秒 闪 知道 还
24519,般般 差 还 无
24520,总体 还 不错 背面 材料 塑料 感太强 颜 搭配 好看
24521,差 还 几天 风扇 声 还好
24522,差 还 慢 还 勉强 噪音
24523,我充 直响 还 挺 烫 慢
24524,比较 好看 起来 比较 便耗 比较
24525,非常 满意 有点 慢刚 开 没 没会
24526,感觉 还 买个 寸 结买 成寸 还 接受 收时 包装箱 破损
24527,开关 比较 但充 很慢 耗
24528,很差 还 还 接受 学仔偶 打打 游戏 买 这款 买 后悔 很差 风扇 声 还 还 接受 学仔偶 打打 游戏 买 这款 买 后悔
24529,般 没 冬天 当暖 宝宝 感觉 有点 高上 蛮 还 没 发现
24530,激活 比较 麻烦 弄 半天 不错 比较 巧 送货 非常 赞个
24531,光回 消息 闪退 几次 打开 目前 觉得 还 不太 合格
24532,送货 超级 上午 下午 送来 送货 包装 型 美 降价 有点 无 语
24533,还 目前 没 玩游戏 没 看 视频 挺 有点 慢挺
24534,整体 感受 还 挺 有时候 响声 段时间 再来 追评
24535,还 还 咋样 用会 发 没用 好看 不错 客服 不错
24536,网页 片会 看着 虚些 视频 正常 看着 还型 序会 达 赞
24537,还 风扇 有点 响 听得 流声 方面 还 合眼
24538,意 风扇 声音 有点 般
24539,客服 态挺 目前 没有 发现 问题 底部 材质 满意 样
24540,流畅 良好 差 般般 无
24541,还 还 不好 般 重点 裸 太裸
24542,挺 货送 箱 封口 打开 体验 直接 负分 未经 放在 自提柜 越来越 差
24543,银 简单 气 手感 舒服 打开 自动 开 方便 十代 整体 重量 重且 较厚 有待 善
24544,还 有点 模糊 不太好 看挺厚 无
24545,款 总体 不错 风扇 比较 响 噪声 有点 降低 感受
24546,般般 般般 不怎么样 还 般般 没
24547,烙饼 放上 手 烫伤 般般 第次 买 最后 次
24548,不好 刚用 连带 键盘 都 充 充 感觉 炸 样 挺巧
24549,过中 突然 关 跑 分多 般的 后期 追评
24550,时 后背 发 烫手 知道 夏天 灵越 系列 没有
24551,还 键盘 不平 系统 还 适应
24552,般 还 很漂亮 般 部分 太 没有 送 配件
24553,开 十几分钟 系统 没 国产 好用般 没什么
24554,起来 确实 都 要些 显示 看着 舒服 太 差 流声 滋 滋滋 好看 起来 方便 便携 总体 来说 不错
24555,感觉 还 裸 买 鼠标 包等 所有 序 都 下载
24556,还好 叭 还 激活 麻烦 还好 客服 在线 指导 几个 件 占 空间
24557,追剧 听歌 还 工具 件 风扇 声音 阵阵 知道 挺 适合 学生 党 绿
24558,不太好 声音 挺 挺 方便 挺巧 颜 刚买 没 几天 白 次
24559,还 开 有点 没 般般 无
24560,不慢 还 有时候 声音 挺 键盘 发 正常 现象
24561,真的 问题 原先 底盘 上子 会发 挺 好看 差劲 不错
24562,差 凑合 般 不错 不错 量 非常 别好
24563,都 挺 玩 英雄 盟别 调 调 最低 画质 还 买 垃圾 用来 办公 比较
24564,挺 还 般 好看 开有 慢 掀盖 开 现在 掀盖 显示 鼠标 箭头
24565,很差 直在响 还 还 还 好看 键盘 好像 个旧 子
24566,般 好好看 白 都 懂 还 导致 上网 觉得 很般 客服 用心 直在 回答 希望 家智 购买
24567,优点 好看 客服 服务 态好 问题 都 找 客服 缺点 真的 非常 差 开 会儿 键盘 发烫 温 高 有待 提高
24568,说 买 第个 目的 上网 课 两天 没有 太 明白 知道 坏 先用
24569,挺 好般 好看 吹 爆 颜 精致 那种 银 明显 感觉 不样
24570,还 不错 但价 有点 低 声音 主频 高 最高 家 谨慎 入手 喔
24571,不错 发 漂亮 便携 直买 价位 配置 比较 发 比较
24572,有点 慢 晓得 回事儿 看看 还 比较 不错 适合 女生 比较 适合 女生 款
24573,差 会儿 发烫 马马虎虎 般 还 挺 塑料 感太强 感觉 挺 廉价 段时间 评价
24574,还 高清 般 没有 收货 瑕疵 好像 次品 找 客户 答非所问
24575,儿子 买 儿子 说 款 挺 泽 挺 高 件 起来 清晰 不好 有点 模糊 挺差 玩游戏 会儿 发烫 挺 好看 说 超 实不 手里 沉甸甸 般 手里 分量 挺重
24576,清晰 换 两次 还 暂 没 响 塑料 感强 做工 粗 贴合 般般 打开 开 确实 满 池 续航
24577,还 不好 会儿 烫般 有点 重 还
24578,挺 好看 打游戏 还 般 流声 吵 谨慎 考虑 现在 用来 网课 整体 感觉 还
24579,还 评论 说 样用 几天 老是 蓝 略卡 还 吱吱 声音 知道 回事
24580,流畅 颜值 挺 高 有种 磨砂 感觉 有时候 弹框 看上去 模糊 找 售后 说 没有 质量 问题
24581,还 第次 直播 放 视频 突然 死 回事 鼓捣 半天 弄 比较 巧便 携带方便 有时候 风扇 声音 跳
24582,挺 用来 学习 刚用 天 右侧 花 重启 体验 极差 给星 原因 设计 很漂亮 成都 合适
24583,不好 说实话 有点 重 还 不错 般 占 内存 满 还 耗 操作 很会
24584,还 般般 非常 般 很漂亮 蛮 流声 无语
24585,开 十几秒 清晰 超级 不好 时 烫 声音 还 简单 方 有时候 看 综艺 莫名 妙 闪 黑
24586,还 不错 风扇 声音 赞 满意 知道 掀开 盖 圈白 塑料 感觉 突兀 没有 象中 都 没有 球球 显示 百分之十 感觉 产品 没有 产品 介绍 客服 激活 是态 购物 感受 满意
24587,般般 勉勉强强 感觉 没手 清晰 开 两分钟 发 评论 里 全是 托 颜值 高 挺 好看 手感 跑 分万 入手 感觉 值得
24588,有点 慢 觉得 室友 清楚 会儿 挺 挺 好看 眼 相中 学生 有点 重 还 说不来 分 价钱 分货叭
24589,还 挺 清楚 真的 般般 充 如序 真的 烫 好看 好看 适合 女生 达 总体 来说 还 比较 沾 灰 价比 感觉 还好
24590,还 看影 清晰 极差 上网 课 风扇 呼呼 声 影响 上课 挺 还 没有 发现
24591,还 还 还 没有 鼠标 包都 莫 充 纸盒
24592,开 知道 不错 垃圾 还 吵 爆炸 就般 耗别 点 两个 多时 网课 没 背光 键盘 不错
